,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
321,Mika Marmol,es ESP,DF,Las Palmas,La Liga,22-231,2002,18,16,"1,409",15.7,0,1,1,0,0,0,4,0,0.2,0.2,1.3,1.5,15,64,26,0.00,0.06,0.06,0.00,0.06,0.01,0.08,0.09,0.01,0.09
322,Mario Maroto,es ESP,MF,Valladolid,La Liga,21-082,2003,1,0,19,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.00,4.74,4.74,0.00,4.74,0.00,0.32,0.32,0.00,0.32
323,Carlos Martín,es ESP,"FW,MF",Alavés,La Liga,22-302,2002,16,10,837,9.3,2,1,3,2,0,0,2,0,1.9,1.9,1.7,3.6,8,14,40,0.22,0.11,0.32,0.22,0.32,0.20,0.18,0.38,0.20,0.38
324,Gerard Martín,es ESP,DF,Barcelona,La Liga,23-048,2002,14,4,431,4.8,0,1,1,0,0,0,2,0,0.0,0.0,0.5,0.5,6,18,33,0.00,0.21,0.21,0.00,0.21,0.00,0.11,0.11,0.00,0.11
325,Iván Martín,es ESP,MF,Girona,La Liga,26-004,1999,20,17,"1,436",16.0,1,1,2,1,0,0,1,0,0.9,0.9,1.8,2.7,38,94,43,0.06,0.06,0.13,0.06,0.13,0.06,0.11,0.17,0.06,0.17
326,Jon Martin,es ESP,DF,Real Sociedad,La Liga,19-048,2006,4,0,167,1.9,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,0,5,0,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19
327,Mario Martín,es ESP,MF,Valladolid,La Liga,20-350,2004,20,14,"1,264",14.0,0,1,1,0,0,0,5,2,0.5,0.5,1.1,1.6,11,44,12,0.00,0.07,0.07,0.00,0.07,0.03,0.08,0.12,0.03,0.12
328,Arnau Martinez,es ESP,"DF,MF",Girona,La Liga,21-299,2003,20,18,"1,608",17.9,2,2,4,2,0,0,2,0,1.0,1.0,1.8,2.8,28,121,71,0.11,0.11,0.22,0.11,0.22,0.06,0.10,0.16,0.06,0.16
329,Iñigo Martínez,es ESP,DF,Barcelona,La Liga,33-277,1991,20,20,"1,780",19.8,0,2,2,0,0,0,3,0,0.3,0.3,2.2,2.5,51,173,6,0.00,0.10,0.10,0.00,0.10,0.02,0.11,0.13,0.02,0.13
330,Javi Martínez,es ESP,MF,Osasuna,La Liga,25-058,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
331,Ramón Martínez,es ESP,DF,Sevilla,La Liga,22-119,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
332,Toni Martínez,es ESP,FW,Alavés,La Liga,27-233,1997,19,6,696,7.7,3,0,3,3,0,0,0,0,1.8,1.8,0.5,2.4,8,8,33,0.39,0.00,0.39,0.39,0.39,0.24,0.07,0.30,0.24,0.30
333,Javi Martón,es ESP,"FW,MF",Athletic Club,La Liga,25-288,1999,3,0,53,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
334,Marvin,es ESP,"DF,FW",Las Palmas,La Liga,24-230,2000,11,6,549,6.1,0,0,0,0,0,0,3,0,0.1,0.1,0.7,0.8,18,17,35,0.00,0.00,0.00,0.00,0.00,0.02,0.11,0.13,0.02,0.13
335,Omar Mascarell,gq EQG,MF,Mallorca,La Liga,32-016,1993,20,13,"1,251",13.9,0,0,0,0,0,0,4,1,0.2,0.2,0.1,0.2,7,45,6,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02
336,Jaime Mata,es ESP,FW,Las Palmas,La Liga,36-117,1988,20,3,433,4.8,0,0,0,0,0,0,5,0,1.9,1.9,0.1,2.1,6,6,26,0.00,0.00,0.00,0.00,0.00,0.40,0.03,0.43,0.40,0.43
337,Borja Mayoral,es ESP,FW,Getafe,La Liga,27-319,1997,10,0,306,3.4,3,0,3,2,1,1,0,0,1.8,1.0,0.3,1.4,2,7,14,0.88,0.00,0.88,0.59,0.59,0.53,0.10,0.63,0.30,0.40
338,Kylian Mbappé,fr FRA,FW,Real Madrid,La Liga,26-060,1998,22,22,"1,908",21.2,17,2,19,12,5,6,3,0,15.8,11.1,4.3,15.4,100,92,267,0.80,0.09,0.90,0.57,0.66,0.75,0.20,0.95,0.52,0.73
339,Oliver McBurnie,sct SCO,FW,Las Palmas,La Liga,28-259,1996,20,9,944,10.5,0,4,4,0,0,0,0,0,1.7,1.7,2.2,3.8,4,18,53,0.00,0.38,0.38,0.00,0.38,0.16,0.21,0.36,0.16,0.36
340,Scott McKenna,sct SCO,DF,Las Palmas,La Liga,28-098,1996,20,19,"1,718",19.1,0,0,0,0,0,0,5,0,0.8,0.8,0.2,1.0,5,24,1,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
341,Mateo Mejía,es ESP,FW,Sevilla,La Liga,21-324,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
342,Arthur Melo,br BRA,MF,Girona,La Liga,28-190,1996,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
343,Brais Méndez,es ESP,MF,Real Sociedad,La Liga,28-042,1997,21,15,"1,259",14.0,3,1,4,3,0,0,4,0,2.8,2.8,1.7,4.5,24,74,74,0.21,0.07,0.29,0.21,0.29,0.20,0.12,0.32,0.20,0.32
344,Ferland Mendy,fr FRA,DF,Real Madrid,La Liga,29-255,1995,12,10,831,9.2,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,9,31,35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
346,Miguel,es ESP,FW,Leganés,La Liga,25-168,1999,23,16,"1,455",16.2,1,3,4,0,1,2,3,0,4.1,2.5,1.4,3.9,12,15,76,0.06,0.19,0.25,0.00,0.19,0.25,0.09,0.34,0.15,0.24
347,Éder Militão,br BRA,DF,Real Madrid,La Liga,27-031,1998,12,11,938,10.4,1,1,2,1,0,0,2,0,0.6,0.6,0.5,1.1,7,46,1,0.10,0.10,0.19,0.10,0.19,0.06,0.05,0.11,0.06,0.11
348,Luis Milla,es ESP,MF,Getafe,La Liga,30-134,1994,21,21,"1,866",20.7,1,2,3,0,1,1,3,0,1.5,0.7,1.9,2.6,23,104,21,0.05,0.10,0.14,0.00,0.10,0.07,0.09,0.16,0.03,0.13
349,Pere Milla,es ESP,"MF,FW",Espanyol,La Liga,32-148,1992,9,1,229,2.5,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,4,5,18,0.00,0.00,0.00,0.00,0.00,0.11,0.04,0.15,0.11,0.15
350,Óscar Mingueza,es ESP,"MF,DF",Celta Vigo,La Liga,25-281,1999,21,19,"1,633",18.1,2,5,7,2,0,0,3,1,0.8,0.8,4.7,5.5,46,110,118,0.11,0.28,0.39,0.11,0.39,0.05,0.26,0.30,0.05,0.30
351,Kim Minsu,kr KOR,"MF,FW",Girona,La Liga,19-030,2006,3,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
352,Bojan Miovski,mk MKD,FW,Girona,La Liga,25-239,1999,11,9,638,7.1,2,1,3,2,0,0,0,0,2.7,2.7,0.1,2.8,3,2,28,0.28,0.14,0.42,0.28,0.42,0.37,0.02,0.39,0.37,0.39
353,Rafa Mir,es ESP,"FW,MF",Valencia,La Liga,27-245,1997,7,3,314,3.5,0,1,1,0,0,0,2,0,1.8,1.8,0.4,2.2,3,4,6,0.00,0.29,0.29,0.00,0.29,0.52,0.11,0.63,0.52,0.63
354,Luka Modrić,hr CRO,MF,Real Madrid,La Liga,39-162,1985,23,8,975,10.8,1,3,4,1,0,0,5,0,1.2,1.2,4.2,5.3,31,95,33,0.09,0.28,0.37,0.09,0.37,0.11,0.38,0.49,0.11,0.49
355,Johan Mojica,co COL,DF,Mallorca,La Liga,32-181,1992,23,20,"1,841",20.5,1,2,3,1,0,0,4,0,0.7,0.7,2.4,3.1,41,94,82,0.05,0.10,0.15,0.05,0.15,0.04,0.12,0.15,0.04,0.15
356,Alberto Moleiro,es ESP,"FW,MF",Las Palmas,La Liga,21-141,2003,23,21,"1,789",19.9,4,0,4,4,0,0,4,0,4.5,4.5,2.4,6.9,62,81,134,0.20,0.00,0.20,0.20,0.20,0.23,0.12,0.35,0.23,0.35
357,Nahuel Molina,ar ARG,DF,Atlético Madrid,La Liga,26-318,1998,17,12,"1,045",11.6,0,3,3,0,0,0,0,0,0.5,0.5,1.3,1.9,27,41,61,0.00,0.26,0.26,0.00,0.26,0.05,0.11,0.16,0.05,0.16
358,Jon Moncayola,es ESP,MF,Osasuna,La Liga,26-281,1998,22,18,"1,490",16.6,0,0,0,0,0,0,7,0,1.5,1.5,2.1,3.6,17,73,39,0.00,0.00,0.00,0.00,0.00,0.09,0.13,0.22,0.09,0.22
359,Gonzalo Montiel,ar ARG,"DF,MF",Sevilla,La Liga,28-048,1997,6,1,113,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,2,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
360,Gerard Moreno,es ESP,FW,Villarreal,La Liga,32-317,1992,12,6,599,6.7,3,1,4,0,3,3,0,0,4.2,1.8,3.0,4.9,11,44,50,0.45,0.15,0.60,0.00,0.15,0.63,0.46,1.09,0.28,0.73
361,Mateu Morey,es ESP,DF,Mallorca,La Liga,24-353,2000,8,4,382,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,13,9,18,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
362,Ilaix Moriba,gn GUI,MF,Celta Vigo,La Liga,22-030,2003,20,13,"1,189",13.2,0,1,1,0,0,0,7,1,0.5,0.5,1.1,1.6,24,68,34,0.00,0.08,0.08,0.00,0.08,0.04,0.09,0.12,0.04,0.12
363,Manu Morlanes,es ESP,MF,Mallorca,La Liga,26-037,1999,16,12,"1,031",11.5,0,0,0,0,0,0,5,0,0.4,0.4,0.2,0.6,14,64,27,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
364,Raúl Moro,es ESP,"FW,MF",Valladolid,La Liga,22-075,2002,19,14,"1,306",14.5,3,1,4,3,0,0,1,0,1.8,1.8,3.2,5.1,64,50,111,0.21,0.07,0.28,0.21,0.28,0.13,0.22,0.35,0.13,0.35
365,Cristhian Mosquera,es ESP,DF,Valencia,La Liga,20-236,2004,23,23,"2,059",22.9,1,0,1,1,0,0,5,0,0.4,0.4,0.0,0.4,20,67,5,0.04,0.00,0.04,0.04,0.04,0.02,0.00,0.02,0.02,0.02
366,Santiago Mouriño,uy URU,DF,Alavés,La Liga,23-005,2002,13,8,769,8.5,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.6,10,23,0,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.08,0.02,0.08
367,Abdul Mumin,gh GHA,DF,Rayo Vallecano,La Liga,26-257,1998,22,22,"1,893",21.0,2,1,3,2,0,0,6,1,0.6,0.6,0.2,0.7,11,36,4,0.10,0.05,0.14,0.10,0.14,0.03,0.01,0.04,0.03,0.04
368,Aihen Muñoz,es ESP,DF,Real Sociedad,La Liga,27-186,1997,13,8,584,6.5,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,14,23,8,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
369,Álex Muñoz,es ESP,DF,Las Palmas,La Liga,30-203,1994,14,12,983,10.9,3,0,3,3,0,0,1,0,0.7,0.7,0.4,1.2,10,34,37,0.27,0.00,0.27,0.27,0.27,0.07,0.04,0.11,0.07,0.11
370,Iker Muñoz,es ESP,MF,Osasuna,La Liga,22-105,2002,12,3,355,3.9,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,3,12,5,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10
371,Javier Muñoz,es ESP,"MF,DF",Las Palmas,La Liga,29-356,1995,24,18,"1,711",19.0,0,2,2,0,0,0,2,0,0.8,0.8,2.0,2.8,24,75,62,0.00,0.11,0.11,0.00,0.11,0.04,0.11,0.15,0.04,0.15
372,Vedat Muriqi,xk KVX,FW,Mallorca,La Liga,30-300,1994,19,15,"1,367",15.2,6,2,8,5,1,1,1,2,6.4,5.6,1.3,6.9,15,25,71,0.40,0.13,0.53,0.33,0.46,0.42,0.08,0.51,0.37,0.46
373,Juan Musso,ar ARG,GK,Atlético Madrid,La Liga,30-288,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
374,Matija Nastasić,rs SRB,DF,Leganés,La Liga,31-327,1993,19,17,"1,569",17.4,1,0,1,1,0,0,2,0,0.1,0.1,0.0,0.1,0,40,0,0.06,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00
375,Natan,br BRA,DF,Betis,La Liga,24-012,2001,18,13,"1,227",13.6,0,0,0,0,0,0,2,1,0.2,0.2,0.6,0.7,10,36,6,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05
376,Pau Navarro,es ESP,DF,Villarreal,La Liga,19-299,2005,10,3,518,5.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,27,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
377,Roberto Navarro,es ESP,"MF,FW",Mallorca,La Liga,22-312,2002,21,14,"1,183",13.1,1,0,1,1,0,0,3,0,1.2,1.2,1.9,3.1,42,47,78,0.08,0.00,0.08,0.08,0.08,0.09,0.15,0.24,0.09,0.24
378,Jesús Navas,es ESP,"FW,MF",Sevilla,La Liga,39-089,1985,15,3,424,4.7,1,0,1,1,0,0,0,0,0.5,0.5,0.5,1.0,13,23,48,0.21,0.00,0.21,0.21,0.21,0.11,0.11,0.22,0.11,0.22
379,Yvan Neyou,cm CMR,MF,Leganés,La Liga,28-046,1997,19,18,"1,560",17.3,1,1,2,1,0,0,10,0,0.6,0.6,0.4,1.0,17,63,18,0.06,0.06,0.12,0.06,0.12,0.03,0.02,0.06,0.03,0.06
380,Tanguy Nianzou,fr FRA,DF,Sevilla,La Liga,22-256,2002,6,6,518,5.8,0,0,0,0,0,0,3,1,0.2,0.2,0.0,0.2,4,10,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
381,Saúl Ñíguez,es ESP,MF,Sevilla,La Liga,30-089,1994,12,10,885,9.8,1,5,6,1,0,0,5,1,2.0,2.0,2.1,4.1,8,39,27,0.10,0.51,0.61,0.10,0.61,0.20,0.22,0.42,0.20,0.42
382,Tamás Nikitscher,hu HUN,MF,Valladolid,La Liga,25-107,1999,3,2,200,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
383,Adrian Niño,es ESP,FW,Atlético Madrid,La Liga,20-244,2004,1,0,12,0.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,1,0.00,0.00,0.00,0.00,0.00,1.44,0.00,1.44,1.44,1.44
384,Hugo Novoa,es ESP,"DF,MF",Alavés,La Liga,22-048,2003,5,2,237,2.6,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,7,2,10,0.00,0.00,0.00,0.00,0.00,0.18,0.07,0.26,0.18,0.26
385,Randy Nteka,ao ANG,FW,Rayo Vallecano,La Liga,27-074,1997,18,10,777,8.6,3,0,3,3,0,0,5,0,2.1,2.1,0.5,2.6,7,6,28,0.35,0.00,0.35,0.35,0.35,0.24,0.06,0.30,0.24,0.30
386,Unai Núñez,es ESP,DF,Athletic Club,La Liga,28-019,1997,3,3,270,3.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,10,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
387,Orjan Nyland,no NOR,GK,Sevilla,La Liga,34-161,1990,17,17,"1,503",16.7,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
388,Allan Nyom,cm CMR,"DF,MF",Getafe,La Liga,36-284,1988,10,7,578,6.4,1,1,2,1,0,0,4,0,0.5,0.5,0.3,0.7,4,17,17,0.16,0.16,0.31,0.16,0.31,0.07,0.04,0.11,0.07,0.11
389,Jan Oblak,si SVN,GK,Atlético Madrid,La Liga,32-042,1993,23,23,"2,070",23.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
391,Álvaro Odriozola,es ESP,DF,Real Sociedad,La Liga,29-066,1995,2,0,43,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
392,Thiago Ojeda,ar ARG,MF,Villarreal,La Liga,22-037,2003,1,0,8,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
393,Olasagasti,es ESP,MF,Real Sociedad,La Liga,24-186,2000,12,2,392,4.4,0,1,1,0,0,0,1,0,0.6,0.6,0.6,1.2,4,22,22,0.00,0.23,0.23,0.00,0.23,0.13,0.15,0.27,0.13,0.27
394,Brian Oliván,es ESP,DF,Espanyol,La Liga,30-323,1994,17,12,"1,017",11.3,0,1,1,0,0,0,2,0,0.4,0.4,1.1,1.5,21,40,57,0.00,0.09,0.09,0.00,0.09,0.03,0.10,0.13,0.03,0.13
396,Dani Olmo,es ESP,"MF,FW",Barcelona,La Liga,26-287,1998,14,7,697,7.7,5,0,5,5,0,0,0,0,2.4,2.4,2.2,4.6,18,50,54,0.65,0.00,0.65,0.65,0.65,0.32,0.28,0.60,0.32,0.60
397,Aimar Oroz,es ESP,MF,Osasuna,La Liga,23-083,2001,24,23,"1,945",21.6,2,1,3,2,0,0,5,0,2.8,2.8,1.7,4.5,45,105,97,0.09,0.05,0.14,0.09,0.14,0.13,0.08,0.21,0.13,0.21
398,Ángel Ortíz,es ESP,DF,Betis,La Liga,20-208,2004,4,4,344,3.8,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,3,14,18,0.00,0.26,0.26,0.00,0.26,0.00,0.03,0.04,0.00,0.04
399,Gabriel Osei Misehouy,nl NED,"FW,MF",Girona,La Liga,19-215,2005,8,1,246,2.7,1,0,1,1,0,0,0,0,0.9,0.9,0.3,1.2,5,15,22,0.37,0.00,0.37,0.37,0.37,0.33,0.09,0.42,0.33,0.42
400,David Otorbi,es ESP,MF,Valencia,La Liga,17-125,2007,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
401,Jesús Owono,gq EQG,GK,Alavés,La Liga,23-354,2001,5,4,397,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
402,Mikel Oyarzabal,es ESP,FW,Real Sociedad,La Liga,27-303,1997,22,19,"1,432",15.9,4,2,6,2,2,2,3,1,5.1,3.5,2.3,5.7,16,17,85,0.25,0.13,0.38,0.13,0.25,0.32,0.14,0.46,0.22,0.36
403,Cenk Özkacar,tr TUR,DF,Valladolid,La Liga,24-135,2000,4,3,196,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
404,Jon Pacheco,es ESP,DF,Real Sociedad,La Liga,24-041,2001,11,7,629,7.0,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,11,20,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
405,Alex Padilla,es ESP,GK,Athletic Club,La Liga,21-170,2003,5,3,321,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
406,Isaac Palazón Camacho,es ESP,"FW,MF",Rayo Vallecano,La Liga,30-053,1994,24,18,"1,546",17.2,3,3,6,3,0,0,4,0,3.0,3.0,2.5,5.5,21,78,81,0.17,0.17,0.35,0.17,0.35,0.17,0.15,0.32,0.17,0.32
407,Aitor Paredes,es ESP,DF,Athletic Club,La Liga,24-295,2000,14,13,"1,135",12.6,3,0,3,3,0,0,4,1,2.2,2.2,0.0,2.2,2,34,1,0.24,0.00,0.24,0.24,0.24,0.18,0.00,0.18,0.18,0.18
408,Daniel Parejo,es ESP,MF,Villarreal,La Liga,35-308,1989,22,17,"1,487",16.5,3,1,4,2,1,2,6,0,2.2,0.5,0.6,1.1,10,119,19,0.18,0.06,0.24,0.12,0.18,0.13,0.03,0.17,0.03,0.06
409,Álvaro Pascual,es ESP,FW,Sevilla,La Liga,23-048,2002,2,0,62,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
410,Pedri,es ESP,MF,Barcelona,La Liga,22-085,2002,23,21,"1,785",19.8,4,3,7,4,0,0,2,0,1.8,1.8,5.0,6.8,54,193,75,0.20,0.15,0.35,0.20,0.35,0.09,0.25,0.34,0.09,0.34
411,Adrià Pedrosa,es ESP,DF,Sevilla,La Liga,26-281,1998,18,16,"1,341",14.9,1,1,2,1,0,0,6,0,0.3,0.3,0.6,0.9,23,47,58,0.07,0.07,0.13,0.07,0.13,0.02,0.04,0.06,0.02,0.06
412,Pejiño,es ESP,FW,Las Palmas,La Liga,28-204,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17
413,Andy Pelmard,fr FRA,DF,Las Palmas,La Liga,24-343,2000,4,2,205,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,13,5,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.03
414,Iñaki Peña,es ESP,GK,Barcelona,La Liga,25-353,1999,15,14,"1,306",14.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
415,Rubén Peña,es ESP,"FW,MF",Osasuna,La Liga,33-215,1991,17,5,541,6.0,0,0,0,0,0,0,1,0,0.6,0.6,0.3,0.9,14,13,34,0.00,0.00,0.00,0.00,0.00,0.10,0.05,0.15,0.10,0.15
416,Nicolas Pépé,ci CIV,"FW,MF",Villarreal,La Liga,29-265,1995,16,7,738,8.2,1,2,3,1,0,0,1,0,2.1,2.1,1.1,3.2,36,31,75,0.12,0.24,0.37,0.12,0.37,0.26,0.14,0.39,0.26,0.39
417,Peque,es ESP,"FW,MF",Sevilla,La Liga,22-137,2002,17,10,791,8.8,0,1,1,0,0,0,1,0,1.4,1.4,1.2,2.6,9,22,28,0.00,0.11,0.11,0.00,0.11,0.16,0.13,0.29,0.16,0.29
418,Ayoze Pérez,es ESP,FW,Villarreal,La Liga,31-204,1993,17,10,987,11.0,10,0,10,10,0,0,3,0,6.3,6.3,1.5,7.8,35,34,63,0.91,0.00,0.91,0.91,0.91,0.57,0.13,0.70,0.57,0.70
419,Carles Pérez,es ESP,"MF,FW",Getafe,La Liga,27-002,1998,20,14,"1,254",13.9,2,0,2,2,0,0,2,0,2.2,2.2,1.5,3.6,24,17,66,0.14,0.00,0.14,0.14,0.14,0.16,0.10,0.26,0.16,0.26
420,Francisco Perez,es ESP,"FW,MF",Valencia,La Liga,22-162,2002,12,3,299,3.3,0,0,0,0,0,0,1,0,0.1,0.1,2.1,2.2,9,9,37,0.00,0.00,0.00,0.00,0.00,0.04,0.63,0.67,0.04,0.67
422,Luis Pérez,es ESP,DF,Valladolid,La Liga,30-014,1995,23,23,"2,030",22.6,0,0,0,0,0,0,2,0,0.1,0.1,1.7,1.8,30,67,92,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.00,0.08
423,Romain Perraud,fr FRA,DF,Betis,La Liga,27-149,1997,20,16,"1,417",15.7,1,0,1,1,0,0,5,1,0.3,0.3,0.9,1.2,39,45,83,0.06,0.00,0.06,0.06,0.06,0.02,0.05,0.07,0.02,0.07
424,Pica,es ESP,DF,Alavés,La Liga,23-048,2002,8,5,487,5.4,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.4,3,15,0,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07
425,Yeremi Pino,es ESP,MF,Villarreal,La Liga,22-121,2002,21,15,"1,171",13.0,1,4,5,1,0,0,6,0,2.4,2.4,3.5,5.9,27,35,140,0.08,0.31,0.38,0.08,0.38,0.19,0.27,0.46,0.19,0.46
426,Portu,es ESP,"FW,MF",Girona,La Liga,32-273,1992,14,1,277,3.1,0,1,1,0,0,0,4,0,0.0,0.0,0.4,0.5,5,8,32,0.00,0.32,0.32,0.00,0.32,0.02,0.14,0.16,0.02,0.16
427,Beñat Prados,es ESP,MF,Athletic Club,La Liga,24-010,2001,19,13,"1,062",11.8,1,0,1,1,0,0,6,0,0.7,0.7,0.8,1.6,11,45,25,0.08,0.00,0.08,0.08,0.08,0.06,0.07,0.13,0.06,0.13
428,Abdón Prats,es ESP,"FW,MF",Mallorca,La Liga,32-073,1992,16,1,237,2.6,2,0,2,1,1,1,4,0,1.9,1.1,0.0,1.1,0,5,7,0.76,0.00,0.76,0.38,0.38,0.72,0.00,0.72,0.42,0.42
429,Javi Puado,es ESP,"FW,MF",Espanyol,La Liga,26-269,1998,22,22,"1,894",21.0,8,1,9,6,2,2,4,0,6.5,4.9,0.9,5.9,42,43,65,0.38,0.05,0.43,0.29,0.33,0.31,0.04,0.35,0.23,0.28
430,Dani Raba,es ESP,"FW,MF",Leganés,La Liga,29-112,1995,16,12,945,10.5,3,4,7,0,3,4,3,0,3.7,0.5,2.4,2.9,23,29,52,0.29,0.38,0.67,0.00,0.38,0.35,0.23,0.58,0.05,0.28
431,Antonio Raillo,es ESP,DF,Mallorca,La Liga,33-133,1991,23,23,"2,037",22.6,1,0,1,1,0,0,2,1,1.2,1.2,1.3,2.5,19,67,14,0.04,0.00,0.04,0.04,0.04,0.05,0.06,0.11,0.05,0.11
432,Benito Ramírez,es ESP,"DF,MF",Las Palmas,La Liga,29-222,1995,15,1,377,4.2,0,0,0,0,0,0,2,1,0.2,0.2,0.7,0.9,14,13,51,0.00,0.00,0.00,0.00,0.00,0.05,0.17,0.22,0.05,0.22
